,urls,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,description,dimensions_sq_m
48,https://housinganywhere.com/room/ut1459217/gb/London/chatsworth-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Chatsworth Road, London",1601,400,now,1425,3 months,Furnished,Long term,Apartment,1.0,2.0,"Introducing Our Brand-New Unit with Expansive Windows Overlooking a Serene Garden – Nestled on the First Floor of a Tranquil Building on a Picturesque Tree-Lined Street in Zone 2. Only 5 Minutes to the Tube, Positioned at the Back of the House, and Featuring Your Very Own Washing Machine for Added Convenience!

Step into modern luxury with our freshly unveiled unit, boasting generous windows that offer captivating views of a lush garden. Situated on the first floor of a serene and quiet building...",17.0
49,https://housinganywhere.com/room/ut1482237/gb/London/weardale-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Weardale Road, London",2600,650,now,15600,1 month,Furnished,Long term,Apartment,2.0,1.0,"Amazing penthouse apartment with a wraparound balcony. 2 bed 2 bath. Fully furnished and equipped with all you will need to have home away from home. The property includes parking. It is situated in a lovely location in South East london. Easy access to Canary Wharf (20 mins) London Bridge, ( 10 mins) Waterloo ,(15 mins)  Charring Cross (20 mins)and Greenwich 20 minute walk. It will suit a professional couple.",950.0
50,https://housinganywhere.com/room/ut1483029/gb/London/blenheim-gardens?categories=studio-for-rent%2Capartment-for-rent&page=3,"Blenheim Gardens, London",1427,357,now,1427,3 months,Furnished,Long term,Apartment,1.0,2.0,"💢💢💢

🔸Please note that advertised sizes are approximate.

Live like a local in London with our fully furnished studios!

Newly renovated and close to tube zone 2. This studio comes fully furnished including linen, pots, pans, a TV, and a refrigerator. Council tax is included and you only need to pay for electricity.

Our houses offer a budget-friendly way to experience London and meet other travelers. Whether you're a working holidaymaker, student, group of friends, or solo adventurer, there...",17.0
51,https://housinganywhere.com/room/ut1459277/gb/London/cranhurst-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Cranhurst Road, London",1426,356,now,1426,3 months,Furnished,Long term,Apartment,1.0,2.0,"Your Ideal Central London Studio!
Explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the mo...",17.0
52,https://housinganywhere.com/room/ut1363078/gb/London/saint-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Saint James's Road, London",1975,494,now,500,1 month,Furnished,Long term,Apartment,1.0,1.0,"Introducing your charming and inviting studio penthouse apartment, ideally situated in the desirable SE1 district of London. This delightful residence offers an exceptional opportunity for those seeking a comfortable and well-appointed living space in one of the city's most coveted areas.

Step into this coy yet stylish abode, where every detail has been carefully considered to provide you with a warm and inviting atmosphere. The open-concept layout maximizes the use of space, creating a seamles...",65.0
53,https://housinganywhere.com/room/ut1483210/gb/London/portnall-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Portnall Road, London",1372,343,now,1372,3 months,Furnished,Long term,Apartment,1.0,1.0,"The accommodation:

Step into a delightful 17.5-square-meter studio (estimated) that offers a cozy living space with everything you need. This studio features a comfortable double bed, ensuring a restful night's sleep. An extendable dining table allows for versatile use, whether it's for dining, work, or simply extra space.

The studio includes a wardrobe and a dresser for organized storage, a private kitchenette for convenient meal preparation, and a private bathroom with a shower, enhancing yo...",17.0
54,https://housinganywhere.com/room/ut1470087/gb/London/st-james-s-drive?categories=studio-for-rent%2Capartment-for-rent&page=3,"St James's Drive, London",2742,686,now,16452,3 months,Furnished,Long term,Apartment,1.0,2.0,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This one bedroom apartment is situated in the idyllic area of Wandsworth Common. Located on the ground floor, this beautiful Central London flat can comfortably accommodate up to two people. The smoke-free property features a living room, a bedroom, a bathroom, and a kitchen.

The living room is equipped with a comfortable sofa, a dining tabl...",40.0
55,https://housinganywhere.com/room/ut1459151/gb/London/mildmay-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Mildmay Road, London",2900,725,now,0,1 month,Furnished,Long term,Apartment,1.0,2.0,"We present your Hackney retreat...

Welcome to a quiet little pocket of comfort nestled between Hackney and Stoke Newington. Warm, cosy, and designed to bring you to a place of peace and calm.

The Space

Location / Community...
- You’ll be tucked away on a quiet street called Mildmay Road, a mere 2-minute walk to the beautiful Newington Green which has some of the most beautiful cafes and restaurants in the area. You may also see some celebrities walking around Jolene Cafe!

Unique Feel...
- Yo...",45.0
56,https://housinganywhere.com/room/ut1482939/gb/London/cranhurst-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Cranhurst Road, London",1163,291,now,1163,3 months,Furnished,Long term,Apartment,1.0,1.0,"Your Ideal Central London Studio!
Explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the mo...",17.0
57,https://housinganywhere.com/room/ut1483638/gb/London/chatsworth-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Chatsworth Road, London",1192,298,now,1192,3 months,Furnished,Long term,Apartment,1.0,1.0,"Your Ideal Central London Studio!

explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the m...",17.0
58,https://housinganywhere.com/room/ut1483567/gb/London/brondesbury-park?categories=studio-for-rent%2Capartment-for-rent&page=3,"Brondesbury Park, London",1475,369,now,1475,3 months,Furnished,Long term,Apartment,1.0,2.0,"Your Ideal Central London Studio!
Explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the mo...",17.0
59,https://housinganywhere.com/room/ut1488948/gb/London/woodside-park-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Woodside Park Road, London",3225,806,now,500,1 month,Furnished,Long term,Apartment,1.0,2.0,"💢💢💢

This is a large studio apartment in a buzzing neighborhood in London. It is a perfect retreat for those seeking a gateway into all that London has to offer. The apartment is fully equipped with a large sized open-plan living, a modern kitchenette, double bed and modern en-suite bathroom. It comes equipped with super-fast WiFi, smart TV with all the streaming services you can ever dream of. Enjoy everything London has to offer from this beautiful Outhouse.

The apartment is located at the...",37.0
60,https://housinganywhere.com/room/ut1363084/gb/London/saint-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Saint James's Road, London",2075,519,now,500,1 month,Furnished,Long term,Apartment,1.0,1.0,"Welcome to your cozy ground floor studio apartment in the vibrant SE1 district of Bermondsey, London. This charming residence offers a comfortable living space, perfect for those seeking a modest yet convenient lifestyle in a sought-after neighborhood.

Inside, you'll find an open-concept layout that maximizes space and creates a seamless flow between areas. The living area provides a cozy retreat, while the well-appointed kitchenette allows you to showcase your culinary skills. The sleeping are...",75.0
61,https://housinganywhere.com/room/ut1459219/gb/London/chichele-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Chichele Road, London",1264,316,now,1265,3 months,Furnished,Long term,Apartment,1.0,1.0,"Discover Comfort in Our Double Studio or Twin Room – Tucked Away at the Back of the Property, Just a 2-Minute Stroll to Bus Stops and Shops. Enjoy a Leisurely 10-Minute Walk to the Tube or a Quick 5-Minute Jaunt to the Overground Line!

Experience the flexibility of our Double Studio or Twin Room, situated at the serene back of the property. Whether you prefer the coziness of a studio or the companionship of a twin room, both options provide a comfortable retreat.

Convenience is key, with a mer...",17.0
