,address,price_per_month,price_per_week,let_available_date,deposit,min_tenancy,furnish_type,let_type,house_type,bedrooms,bathrooms,dimensions,description
https://housinganywhere.com/room/ut1481342/gb/London/john-williams-close?categories=studio-for-rent%2Capartment-for-rent&page=2,"John Williams Close, London",GBP 2000,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,Studio,1,Property: 30 m²,"Newly refurbished gnd floor studio flat. Comprising of a fully fitted kitchen, a full bathroom, cosy living & sleeping area, laminate flooring, newly decorated & in excellent condition. This is for the whole flat, you don't share any facilities apart from the communal garden. Located within easy reach of New Cross Gate (8 mins walk), New Cross, and Surrey Quays Stations on the Overground for easy access into the City Centre and surrounds. Nearby all amenities. Sleeps 2. Free off-street parking.
..."
https://housinganywhere.com/room/ut1469990/gb/London/christchurch-road?categories=studio-for-rent%2Capartment-for-rent&page=2,"Christchurch Road, London",GBP 2637,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 34 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This one bedroom is situated in the idyllic area of South West London.  The property is also just  0.7 miles from Tulse Hill Underground Station making this property the perfect location for your stay in London.

Located on the first floor, this beautiful South West London flat can comfortably accommodate up to four people. The smoke-free pro..."
https://housinganywhere.com/room/ut1482501/gb/London/knollys-road?categories=studio-for-rent%2Capartment-for-rent&page=2,"Knollys Road, London",GBP 1850 - GBP 2400,0,now,GBP 500,7 months,Furnished,Long term,Entire apartment,1 bedroom,1,Property: 50 m²,"This one bedroom is situated in the area of South West London. The property is also just 0.5 miles from Tulse Hill Underground Station making this property the perfect location for your stay in London.

Located on the first floor, this beautiful  flat can comfortably accommodate up to 2 people. The smoke-free property features a living room, one bedroom, one bathroom, and a kitchen.

The living room is equipped with a comfortable sofa, a dining table and a TV. The kitchen is fully equipped with ..."
https://housinganywhere.com/room/ut1459217/gb/London/chatsworth-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Chatsworth Road, London",GBP 1601,0,now,GBP 1425,3 months,Furnished,Long term,Entire apartment,Studio,2,Property: 17 m²,"Introducing Our Brand-New Unit with Expansive Windows Overlooking a Serene Garden – Nestled on the First Floor of a Tranquil Building on a Picturesque Tree-Lined Street in Zone 2. Only 5 Minutes to the Tube, Positioned at the Back of the House, and Featuring Your Very Own Washing Machine for Added Convenience!

Step into modern luxury with our freshly unveiled unit, boasting generous windows that offer captivating views of a lush garden. Situated on the first floor of a serene and quiet building..."
https://housinganywhere.com/room/ut1482237/gb/London/weardale-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Weardale Road, London",GBP 2600,0,now,6 months,1 month,Furnished,Long term,Entire apartment,2 bedrooms,1,Property: 950 m²,"Amazing penthouse apartment with a wraparound balcony. 2 bed 2 bath. Fully furnished and equipped with all you will need to have home away from home. The property includes parking. It is situated in a lovely location in South East london. Easy access to Canary Wharf (20 mins) London Bridge, ( 10 mins) Waterloo ,(15 mins)  Charring Cross (20 mins)and Greenwich 20 minute walk. It will suit a professional couple."
https://housinganywhere.com/room/ut1483029/gb/London/blenheim-gardens?categories=studio-for-rent%2Capartment-for-rent&page=3,"Blenheim Gardens, London",GBP 1427,0,now,GBP 1427,3 months,Furnished,Long term,Entire apartment,Studio,2,Property: 17 m²,"💢💢💢

🔸Please note that advertised sizes are approximate.

Live like a local in London with our fully furnished studios!

Newly renovated and close to tube zone 2. This studio comes fully furnished including linen, pots, pans, a TV, and a refrigerator. Council tax is included and you only need to pay for electricity.

Our houses offer a budget-friendly way to experience London and meet other travelers. Whether you're a working holidaymaker, student, group of friends, or solo adventurer, there..."
https://housinganywhere.com/room/ut1459277/gb/London/cranhurst-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Cranhurst Road, London",GBP 1426,0,now,GBP 1426,3 months,Furnished,Long term,Entire apartment,Studio,2,Property: 17 m²,"Your Ideal Central London Studio!
Explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the mo..."
https://housinganywhere.com/room/ut1363078/gb/London/saint-james-s-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Saint James's Road, London",GBP 1800 - GBP 2150,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,Studio,1,Property: 65 m²,"Introducing your charming and inviting studio penthouse apartment, ideally situated in the desirable SE1 district of London. This delightful residence offers an exceptional opportunity for those seeking a comfortable and well-appointed living space in one of the city's most coveted areas.

Step into this coy yet stylish abode, where every detail has been carefully considered to provide you with a warm and inviting atmosphere. The open-concept layout maximizes the use of space, creating a seamles..."
https://housinganywhere.com/room/ut1483210/gb/London/portnall-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Portnall Road, London",GBP 1372,0,now,GBP 1372,3 months,Furnished,Long term,Entire apartment,Studio,1,Property: 17 m²,"The accommodation:

Step into a delightful 17.5-square-meter studio (estimated) that offers a cozy living space with everything you need. This studio features a comfortable double bed, ensuring a restful night's sleep. An extendable dining table allows for versatile use, whether it's for dining, work, or simply extra space.

The studio includes a wardrobe and a dresser for organized storage, a private kitchenette for convenient meal preparation, and a private bathroom with a shower, enhancing yo..."
https://housinganywhere.com/room/ut1470087/gb/London/st-james-s-drive?categories=studio-for-rent%2Capartment-for-rent&page=3,"St James's Drive, London",GBP 2742,0,now,6 months,3 months,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 40 m²,"Please note, that for all bookings up to 179 days, upfront payment will be required. For bookings over 6 months, monthly installments will be arranged. 

This one bedroom apartment is situated in the idyllic area of Wandsworth Common. Located on the ground floor, this beautiful Central London flat can comfortably accommodate up to two people. The smoke-free property features a living room, a bedroom, a bathroom, and a kitchen.

The living room is equipped with a comfortable sofa, a dining tabl..."
https://housinganywhere.com/room/ut1459151/gb/London/mildmay-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Mildmay Road, London",GBP 2900,0,now,GBP 0,1 month,Furnished,Long term,Entire apartment,1 bedroom,2,Property: 45 m²,"We present your Hackney retreat...

Welcome to a quiet little pocket of comfort nestled between Hackney and Stoke Newington. Warm, cosy, and designed to bring you to a place of peace and calm.

The Space

Location / Community...
- You’ll be tucked away on a quiet street called Mildmay Road, a mere 2-minute walk to the beautiful Newington Green which has some of the most beautiful cafes and restaurants in the area. You may also see some celebrities walking around Jolene Cafe!

Unique Feel...
- Yo..."
https://housinganywhere.com/room/ut1482939/gb/London/cranhurst-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Cranhurst Road, London",GBP 1163,0,now,GBP 1163,3 months,Furnished,Long term,Entire apartment,Studio,1,Property: 17 m²,"Your Ideal Central London Studio!
Explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the mo..."
https://housinganywhere.com/room/ut1483638/gb/London/chatsworth-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Chatsworth Road, London",GBP 1192,0,now,GBP 1192,3 months,Furnished,Long term,Entire apartment,Studio,1,Property: 17 m²,"Your Ideal Central London Studio!

explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the m..."
https://housinganywhere.com/room/ut1483567/gb/London/brondesbury-park?categories=studio-for-rent%2Capartment-for-rent&page=3,"Brondesbury Park, London",GBP 1475,0,now,GBP 1475,3 months,Furnished,Long term,Entire apartment,Studio,2,Property: 17 m²,"Your Ideal Central London Studio!
Explore the convenience of our central London studios, situated next to the tube for easy commuting. Each studio offers approximately 17.5m2 of space (please note that this is an estimate).

For bookings less than 6 months, a short-term booking fee equivalent to 1 week's rent will be applied, payable with the first month's rent for a seamless start to your stay.

Inclusive utilities make your life easier. Water, WiFi, and council tax are all covered under the mo..."
https://housinganywhere.com/room/ut1488948/gb/London/woodside-park-road?categories=studio-for-rent%2Capartment-for-rent&page=3,"Woodside Park Road, London",GBP 3225,0,now,GBP 500,1 month,Furnished,Long term,Entire apartment,Studio,2,Property: 37 m²,"💢💢💢

This is a large studio apartment in a buzzing neighborhood in London. It is a perfect retreat for those seeking a gateway into all that London has to offer. The apartment is fully equipped with a large sized open-plan living, a modern kitchenette, double bed and modern en-suite bathroom. It comes equipped with super-fast WiFi, smart TV with all the streaming services you can ever dream of. Enjoy everything London has to offer from this beautiful Outhouse.

The apartment is located at the..."
